date,directional_bias,directional_bias_score,volatility_potential,volatility_potential_score,directional_volatility_score,leverage_fuel_score,new_oi_addition_score,oi_zone_reactivation_score,oi_anchor_direction_score,estimated_oi_anchor_price,volatility_trigger_score,realized_volatility_regime_score,cascade_activation_score,liquidation_impulse_score,funding_crowding_score,signal_confidence_score,heatmap_open_interest_usd,heatmap_oi_venue_count,heatmap_liquidation_dominance_pct,heatmap_liquidated_interest_long_usd,heatmap_liquidated_interest_short_usd,liquidation_pressure_downside_score,liquidation_pressure_upside_score,liquidation_pressure_net_score,liquidation_wall_downside_distance_bps,liquidation_wall_downside_amount_score,liquidation_wall_upside_distance_bps,liquidation_wall_upside_amount_score,oi_area_downside_distance_bps,oi_area_downside_amount_score,oi_area_upside_distance_bps,oi_area_upside_amount_score,cascade_closeness_amount_score,cascade_closeness_amount_direction_score,cascade_threshold_state,btc_forward_jump_1d_pct,btc_forward_jump_3d_pct,btc_forward_jump_7d_pct,btc_forward_abs_jump_7d_pct,btc_forward_jump_direction,regime
2024-09-06,neutral,-2.82359974395,elevated,54.6501328842,0,45.3655523017,0,62.9296378429,31.6781898082,62117.1379992,29.9400018899,68.4269979085,-0,-82.6915698545,72.5483362117,82.5641025641,9127555784.06,4,99.8428400535,272657376.789,214422.586929,59.4558224899,38.2925383884,-21.1632841015,-460.896451476,50.690753635,2418.71356397,37.4541129085,-1061.53436574,0.973328505979,956.870294188,63.4539297589,68.6195458512,-5.79239176165,cascade-ready,0.384218129088,5.7156155371,12.1060234351,12.1060234351,upside,neutral
2024-09-07,neutral,4.30181750757,elevated,50.0225554911,0,45.367179043,0,65.2643431434,31.3500854603,62187.3262597,0,68.4773028329,0,-29.9884484476,62.610594263,82.5641025641,9252106710.99,4,0,0,0,61.4649090563,43.8130483627,-17.6518606935,-496.264473702,49.6149474168,2372.6688455,36.5191614883,-1094.67540983,0.953829541281,916.245634846,62.2392772398,68.1922311915,-3.88604155309,cascade-ready,1.30174804054,6.41767140976,11.6769403841,11.6769403841,upside,neutral
2024-09-08,upside,12.82379672,elevated,48.3907824975,48.3907824975,37.080571052,0,55.2452946056,34.0739169568,61709.6600342,0,64.0988150855,0,23.7654179199,62.1993485772,82.5641025641,9387448721.37,4,-60.5720670817,164699.901488,670747.910746,56.9992995861,51.9575775988,-5.04172198734,-621.087412619,54.6626829955,2210.16507177,35.8178063771,-1211.63876432,0.94905366542,772.87065789,61.5032068542,70.69867213,-0.0951537961198,cascade-ready,3.95772398048,5.05018271468,10.2418690144,10.2418690144,upside,elevated upside volatility potential
2024-09-09,upside,18.5421418596,elevated,59.9444537891,59.9444537891,46.0237879051,0,69.9735643928,32.3200276083,62152.5434517,46.7218359271,67.4429410155,6.9498268196,38.1788369999,55.6170775987,82.5641025641,9918658349.23,4,-99.8309610913,30513.0993371,36071351.9311,55.2330510429,71.9630438556,16.7299928127,-976.343957594,78.4753280806,1929.26635778,58.035084605,-492.441115313,27.1334903732,1222.06803111,99.0174126279,76.7807065403,5.4620450494,cascade-ready,1.05086826872,1.90668303806,6.04490440274,6.04490440274,upside,elevated upside volatility potential
2024-09-10,upside,19.4169854241,elevated,52.3298402227,52.3298402227,48.7414755154,0,75.2520588332,31.4898822424,62338.5868519,0,62.7166069136,0,45.3284956551,46.4673330787,95.0641025641,9920612204.52,4,-63.0084356888,375155.971306,1653176.58662,51.5272550294,82.759719811,31.2324647816,-1071.47740084,77.0972139908,1803.50001887,56.9714525709,-592.676187366,30.9388947328,1103.75745198,98.0554371728,82.759719811,15.92454671,cascade-ready,-0.526132156204,4.9421011611,4.9421011611,4.9421011611,upside,elevated upside volatility potential
2024-09-11,neutral,9.22155145317,elevated,50.1659992546,0,46.9919124191,7.56526014196,72.6912737024,32.5038101722,62169.7430587,0,62.4004863132,-0,-30.6831741274,68.7744292844,70.0641025641,9902706876.5,4,99.6904831792,7564125.43417,11724.2645678,52.2642797734,75.7979122386,23.5336324652,-1023.84177206,75.7430563152,1866.47428353,55.9488307445,-542.486048964,30.9022410947,1162.99843639,97.5226505713,78.0857084538,10.0354990146,cascade-ready,1.38030921718,5.4971556207,7.72920811084,7.72920811084,upside,neutral
2024-09-12,upside,23.0320770473,elevated,51.0601278112,51.0601278112,49.757339388,6.95520415351,77.1762645871,32.1853782006,62264.5946708,0,56.4533997409,0,44.6005380957,60.7392763791,95.0641025641,10036848144.2,4,-100,0,13998908.5774,50.3711398213,87.379584565,37.0084447437,-1145.819855,74.873073112,1705.21935157,55.3062036133,-671.005332141,30.9022410947,1011.30312147,97.5226505713,87.379584565,23.1174059022,cascade-ready,4.06079487753,4.06079487753,8.31351016404,8.31351016404,upside,elevated upside volatility potential
2024-09-13,upside,32.0522063093,elevated,62.8809894929,62.8809894929,57.6536891062,28.3735289772,87.2840744434,31.8885669165,62605.0003433,48.4026530696,56.141309782,8.89879641668,59.9036448505,75.0593196261,95.0641025641,10803062232.3,4,-99.8327855846,94686.5099539,113156924.858,59.631999417,100,40.368000583,-1492.00936706,74.0130825181,962.185577338,53.948704976,-558.147918277,59.9004842991,580.772277019,97.5226505713,100,30.1015023649,cascade-ready,-0.814143131722,-3.75346118347,4.49829794132,4.49829794132,upside,elevated upside volatility potential
2024-09-14,upside,12.2758074653,elevated,54.5362657674,54.5362657674,62.5667769637,77.6955029218,87.3225384093,32.9032509399,62264.8345496,0,56.5464799076,-0,-22.7777468708,38.6652667915,70.0641025641,10685281053.1,4,100,2522642.0112,0,62.6934192136,100,37.3065807864,-1420.98698459,71.9131613632,1053.69490903,52.3739287335,-479.329915441,65.803264306,669.097674634,96.1819546202,100,25.8662601209,cascade-ready,-1.44003068508,-2.96344473351,5.5976919485,5.5976919485,upside,elevated upside volatility potential
2024-09-15,neutral,3.75974373583,elevated,51.3776579755,0,65.8048068455,76.5997087943,85.3570904791,32.7047760793,61817.9374333,0,56.879499595,-0,-36.0227636007,23.2189714306,82.5641025641,10531876877.3,4,99.7550202646,6041040.44067,7408.73739484,71.592035818,82.9851189521,11.3930831341,-1295.48490974,69.4762404439,1215.39901687,50.7248521867,-340.052372979,64.2564470425,825.175523273,94.3206043597,86.2905919858,8.64103948334,cascade-ready,-1.54567220243,4.45816871262,7.54291418854,7.54291418854,upside,high-fuel neutral
2024-09-16,neutral,1.49006625949,elevated,46.7865717486,0,65.9912072838,49.496866053,82.400347496,32.3746500569,61438.1610092,0,46.1315461978,-0,-48.8506340697,15.6109615878,70.0641025641,10024792325.6,4,100,38768342.1689,0,65.1133324302,67.9131901293,2.79985769909,-1158.35593944,65.7027930822,1392.08388705,47.5447795341,-187.871733673,55.0574702353,384.830508632,79.8417134111,87.0861000425,10.7039679886,cascade-ready,3.59874198704,8.14597762387,9.23127158987,9.23127158987,upside,high-fuel neutral
2024-09-17,upside,22.8332964776,elevated,62.1489903595,62.1489903595,72.2423347661,18.8188210407,89.6399615307,31.0452849767,61758.470682,37.9790811849,55.9228517524,8.51788706862,30.9104007148,29.0554909371,95.0641025641,10619851792.6,4,-100,0,18449150.548,64.0557382145,100,35.9442617855,-951.200738256,70.2168161755,995.163195199,47.8446382373,-529.743930071,55.0574702353,612.602486639,89.3087374702,100,30.2751321633,cascade-ready,2.41253462949,4.80201058377,6.57271777177,6.57271777177,upside,elevated upside volatility potential
2024-09-18,upside,21.3948079669,elevated,59.8360957666,59.8360957666,75.2452872996,26.4757894015,92.0154143865,29.4755608836,62001.3205852,10.3890651679,60.006778473,2.3041876957,36.9066430726,11.3493792994,95.0641025641,10542327205.8,4,-88.2816734642,2046691.73124,32884776.0851,52.8799572587,100,47.1200427413,-1164.54936029,68.0351449716,735.924057623,46.4320900349,-753.029475961,54.8610452076,362.383197736,88.1769953672,100,36.4370893579,cascade-ready,1.9301760905,2.56789875485,4.06218160437,4.06218160437,upside,elevated upside volatility potential
2024-09-19,upside,18.4138896255,elevated,58.9434185536,58.9434185536,78.7529322934,56.1999938989,92.2428204248,27.3558395,62231.9797634,0,61.289142388,0,50.2741631782,5.72728578104,95.0641025641,11362261686.4,4,-100,0,172810639.046,69.0819287723,100,30.9180712277,-1331.79160577,67.2536946811,1464.95871957,91.2142226739,-433.861406347,63.8600739327,801.63806541,31.9742008725,100,24.7221298754,cascade-ready,0.395379400543,1.00354538361,3.51566659092,3.51566659092,upside,elevated upside volatility potential
2024-09-20,upside,19.6430213307,elevated,54.3222076537,54.3222076537,84.2075026846,79.6187853318,92.687342698,26.4332068121,62339.5438613,0,48.8060004097,0,48.2388498123,17.2907873982,95.0641025641,11333947620.6,4,-95.9016013524,618566.620854,29567204.6543,65.9687307203,100,34.0312692797,-1365.35092562,66.0615304868,1420.57166758,89.5091905135,-470.897099323,63.3323853532,759.819086194,31.8142010707,100,26.0756706893,cascade-ready,0.229360339498,0.605770889757,4.07419308373,4.07419308373,upside,elevated upside volatility potential
2024-09-21,upside,14.3070771418,elevated,53.9500759186,53.9500759186,86.6220596863,47.8665405363,92.4795491923,27.0193326243,62407.8181229,0,48.2502165926,0,-9.98298842671,40.6085166643,82.5641025641,11185930329.7,4,32.4310550513,7455.28094193,3803.83186819,63.2114649948,100,36.7885350052,-1384.89418067,64.1306935476,1394.7228875,86.5667631328,-492.464818733,61.6938828656,735.465822158,31.3145589435,100,27.7168866665,cascade-ready,0.375549189363,1.45687185529,3.95132073922,3.95132073922,upside,elevated upside volatility potential
2024-09-22,upside,13.042526037,elevated,53.3455188789,53.3455188789,88.9585881167,46.0247170042,92.433141361,27.1908883705,62490.7578827,0,46.43367608,0,-14.0450590415,32.0973532035,70.0641025641,11197326762.3,4,46.1622560417,53178.1624958,19587.7675548,61.7980544884,100,38.2019455116,-1416.93739756,63.1829886247,1352.34110085,85.299051867,-527.82735731,61.5301043101,695.536090947,31.2334908576,100,28.4974710859,cascade-ready,-0.40340851878,1.07727696103,3.56239301178,3.56239301178,upside,elevated upside volatility potential
2024-09-23,upside,21.8283326946,elevated,53.4353314465,53.4353314465,91.8853162638,61.3937389384,91.7928344359,27.1696636303,62516.6056499,0,44.2474114067,-0,56.5945379506,23.2104464898,95.0641025641,11224078142.9,4,-99.5557410813,162250.514495,72880971.6571,67.4119059761,100,32.5880940239,-1383.57454703,61.7575098011,1396.46829377,83.4265946934,-491.008485685,60.7934164789,737.110245594,30.6560524849,100,27.0737827929,cascade-ready,1.48668288522,2.9022779691,3.98186471202,3.98186471202,upside,elevated upside volatility potential
2024-09-24,upside,21.0208736383,elevated,48.6671920898,48.6671920898,94.8919299038,70.9140346701,90.6365648605,25.5589419684,62753.2778845,0,32.4596926509,0,60.2389752704,10.304226638,95.0641025641,11571692703.6,4,-58.7659151811,176891.897853,681096.820121,68.8653836183,100,31.1346163817,-1509.31470514,61.0481643004,1230.15875706,82.4683585247,-629.773928852,60.7934164789,580.4227715,30.6560524849,100,28.2062041153,cascade-ready,-1.75069384883,2.34499891817,-5.39559890479,5.39559890479,downside,elevated upside volatility potential
2024-09-25,upside,16.6566612282,elevated,47.5673910323,47.5673910323,100,67.501620755,92.9028933488,25.9687956541,62621.6523113,1.38282921081,28.7935899759,-0,46.1380469829,20.3559604018,95.0641025641,11461383873.2,4,-82.9408296717,1312893.5877,14079339.0055,84.4991823752,100,15.5008176248,-975.278831059,48.2154991818,610.224343924,45.8807270389,-462.769794295,59.5522731157,768.996060424,30.0440404491,100,15.5008176248,cascade-ready,3.20160206849,4.28432913382,4.28432913382,4.28432913382,upside,elevated upside volatility potential
2024-09-26,upside,23.0419797926,elevated,56.808915641,56.808915641,97.3345334449,24.3915752969,88.780266935,24.909707297,62936.8876606,36.4951849952,37.1334544171,8.84853035982,53.5831110837,34.2829394543,95.0641025641,11995187617.4,4,-94.7761802934,2963579.85156,110500514.163,80.1000563142,100,19.8999436858,-936.901457967,60.6656673296,1076.31187575,78.6049500514,-758.140774721,59.5522731157,435.47690906,30.0440389884,100,19.8999436858,cascade-ready,0.937070151307,1.04913784634,-6.93376645706,6.93376645706,downside,elevated upside volatility potential
2024-09-27,upside,17.7344120315,elevated,50.5250919912,50.5250919912,92.7705198424,13.9400030186,84.710208939,24.3923439569,63113.3580556,0,37.9665665062,0,61.9980499881,30.4155565201,82.5641025641,11888711486.3,4,-99.7431776495,184129.791127,143206654.356,73.5505654396,100,26.4494345604,-1020.75976535,59.1411441418,973.825870369,77.9497154305,-404.41152836,100,338.920369787,29.624075849,100,9.09417404479,cascade-ready,0.111027291421,-3.71180965359,-7.79776607006,7.79776607006,downside,elevated upside volatility potential
2024-09-28,upside,13.6376408504,elevated,50.1382357594,50.1382357594,92.3652713682,13.0658600039,84.4869145012,24.1448786113,63156.7692291,0,37.9201935267,0,49.1417338743,7.86582396776,82.5641025641,11725527240.4,4,-53.5061770439,17229.6332453,56886.1617133,70.8801943563,100,29.1198056437,-1031.07687489,57.4070237233,961.216990263,75.7053612266,-415.436819449,100,327.04099345,29.1713221412,100,9.90795828339,cascade-ready,-0.38664531635,-7.66575613847,-7.90002218083,7.90002218083,downside,elevated upside volatility potential
2024-09-29,neutral,8.43221252106,elevated,49.8457618147,0,93.295274413,10.7140189538,85.6801535441,24.1664683032,63138.3578175,0,37.9312404004,-0,19.8353736183,0.152227109809,82.5641025641,11663523740.7,4,0,0,0,71.9282247015,100,28.0717752985,-996.596242911,56.3439887587,1003.35690871,74.4066154116,-378.589386255,100,366.742850064,28.8754587393,100,9.20654758147,cascade-ready,-3.44527292998,-7.54253974112,-7.54253974112,7.54253974112,downside,high-fuel neutral
2024-09-30,neutral,-7.40692071639,elevated,62.4764431795,0,99.5233898689,12.6980227756,91.6751552237,25.4833833784,62791.374619,53.5185198389,50.0125956193,-0,-33.7109663747,-7.15358687252,95.0641025641,11386573193.4,4,100,25924792.2735,0,92.9553369699,74.5836502597,-18.3716867102,-674.08937726,54.3850037677,743.316066419,50.156931535,-490.144984834,55.2965491007,738.085270529,28.0845646444,92.9553369699,-18.3716867102,cascade-ready,-3.99989890869,-4.24346578928,-4.24346578928,4.24346578928,downside,high-fuel neutral
2024-10-01,neutral,-9.30648996793,high,70.0350151974,0,96.1055679473,0,89.8688812476,27.0501496812,62419.8538442,63.7006806183,61.4019861505,-0,-49.3866915537,44.4661160269,95.0641025641,10871556751.4,4,100,143729589.304,0,99.0272695232,52.2187178657,-46.8085516575,-285.188854985,51.6188855092,1191.32392305,47.2121522503,-605.353295387,46.3324077686,710.65116457,50.4366472308,99.0272695232,-37.4919248139,cascade-ready,-0.253715233444,2.10211791341,3.31129641574,3.31129641574,upside,high-fuel neutral
2024-10-02,neutral,-11.384550176,elevated,56.608264973,0,91.9275024538,0,89.9598044463,27.0947010686,62411.1279586,0,59.1827062228,-0,-53.2101575368,8.3251718196,95.0641025641,10558651822.5,4,100,20536859.3077,0,88.9789604664,49.3942817059,-39.5846787605,-261.372997389,49.3515621696,1218.75945143,45.3508204657,-582.322320854,45.1975932127,736.908323776,48.7163007651,88.9789604664,-29.0403965041,cascade-ready,0.172542913039,2.36182545783,3.57407963367,3.57407963367,upside,high-fuel neutral
2024-10-03,neutral,-6.27758007521,elevated,52.089538729,0,87.6062145391,0,89.7338049465,27.2625397344,62410.2802919,0,51.3342283887,0,-21.4960527802,10.1781159906,95.0641025641,10528095977.3,4,-0.351330003849,2378.88212446,2395.65651124,87.8526200152,51.6120054372,-36.240614578,-278.08754853,47.9141015422,1199.50452683,44.2431022708,-598.486021872,44.7341822885,718.480407477,47.7662459004,87.8526200152,-27.8719994671,cascade-ready,2.18551159942,3.39567771937,3.39567771937,3.39567771937,upside,high-fuel neutral
2024-10-04,neutral,10.2351496222,elevated,53.780581082,0,85.1718035626,0,92.0461128991,26.684425312,62584.4309511,15.4372581664,54.4834714287,3.50851926089,19.3567161772,51.2788468233,82.5641025641,10910277385.1,4,-100,0,1701138.4467,78.3432585353,68.4717664474,-9.87149208793,-487.665357046,48.4496458549,958.073879629,62.427029105,-801.156916729,44.7341822885,487.41932298,47.7662459004,78.3432585353,-9.87149208793,cascade-ready,-0.0504396142739,1.18428346741,-2.83815490924,2.83815490924,downside,high-fuel neutral
2024-10-05,neutral,-6.74024292602,elevated,50.8127727166,0,81.449850683,0,92.2056903007,26.8883754603,62576.4079,0,54.4756182875,-0,-57.9635962087,8.92854985422,95.0641025641,10885919023.7,4,100,95709.9126795,0,79.0334590595,68.5766568681,-10.4568021914,-483.326973738,47.6423022058,963.071635343,64.9812063927,-796.961510576,44.3463043348,492.202422676,47.3661098101,79.0334590595,-10.4568021914,cascade-ready,1.23534618553,1.23534618553,-2.7891221174,2.7891221174,downside,high-fuel neutral
2024-10-06,neutral,10.3333333526,elevated,52.1169397464,0,77.4978603229,0,91.9669856415,26.6067463086,62681.3232207,0,55.5562591989,0,25.3748020597,11.829465756,82.5641025641,11130280482,4,-100,0,3304200.97087,76.9742723063,83.6820676852,6.70779537884,-598.088371779,55.1353916797,830.868141094,64.1939064524,-907.940795076,44.331357497,365.677132248,47.3530938571,83.6820676852,6.70779537884,cascade-ready,-0.953347146727,-3.47654775575,-3.97535885891,3.97535885891,downside,high-fuel neutral
2024-10-07,neutral,6.41120085904,elevated,47.7533997,0,73.8180082416,0,90.5709934394,27.117654099,62572.4017163,0,45.7174617992,-0,26.9039658269,33.861635974,70.0641025641,11004759885.5,4,-97.4007310686,284286.569637,21590061.7291,86.3810361677,69.7497081671,-16.6313280007,-506.208262531,53.5173663671,936.7127169,68.1429367964,-819.088716258,43.0574802557,466.975632489,46.6843237126,86.3810361677,-16.6313280007,cascade-ready,-0.0948694901328,-3.05109928012,6.22954879106,6.22954879106,upside,high-fuel neutral
2024-10-08,neutral,-7.34417975967,elevated,39.4555902073,0,71.6823482841,0,90.673365128,27.1509661751,62563.0329258,0,25.1228085135,-0,-47.6177409112,11.5713303768,95.0641025641,10971377897.2,4,22.5382497401,918691.383695,580744.728121,89.6282935662,70.7639336185,-18.8643599476,-495.320685161,51.6430135728,949.255050793,74.6714181462,-808.559953389,42.7485315153,478.979267094,45.2758522327,89.6282935662,-18.8643599476,cascade-ready,-2.45494650879,-2.95903701331,7.9064310167,7.9064310167,upside,high-fuel neutral
2024-10-09,downside,-14.457535038,elevated,50.7787186266,-50.7787186266,68.8523778831,11.331051031,87.0739452405,28.1747689433,62264.6287291,31.6789910076,34.1570631332,-0,-63.807162702,25.7063454818,95.0641025641,10814041828.3,4,99.4912516475,19509659.5854,49754.0974347,100,58.0659761757,-41.9340238243,-256.664935024,50.2846530939,1224.18307214,72.3535178915,-577.769418906,41.8729005652,742.098997367,44.3728997732,100,-41.3511573423,cascade-ready,-0.516777106048,4.23981625703,11.5261754534,11.5261754534,upside,elevated downside volatility potential
2024-10-10,neutral,-2.44245494187,elevated,41.8711757691,0,68.4741040745,22.5781597513,85.5817307206,29.2760759599,62139.353383,0,34.4618235871,-0,-74.1104787879,58.8904877916,84.1666666667,10808135432.7,4,99.8911293729,166062869.978,90446.078542,84.965294023,57.499831078,-27.465462945,-549.648119881,47.8554865165,1282.38484275,70.7126078325,-528.911475363,41.3642764334,318.710367197,77.6455216309,85.8412354,-6.20940970349,cascade-ready,3.67504129819,4.78130203738,12.1055110692,12.1055110692,upside,high-fuel neutral
2024-10-11,upside,14.1444599233,elevated,58.3273929178,58.3273929178,72.7722417998,14.1009845147,90.753663099,27.40593375,62544.5915101,68.0544836796,43.8089017725,13.572726593,15.604151359,10.8370383108,84.1666666667,11373343664.6,4,-100,0,14651317.5418,77.9097888526,87.7238838128,9.81409496022,-941.494047768,66.1347193106,880.491105659,69.9089683047,-866.284399128,41.3642764334,413.168766559,43.965414718,87.7238838128,9.81409496022,cascade-ready,1.06704634533,5.6886208386,9.43672111216,9.43672111216,upside,elevated upside volatility potential
2024-10-12,upside,12.3113616992,elevated,50.982574395,50.982574395,74.8051024802,30.8796219504,91.4612356643,26.0650558955,62672.5636192,0,44.9186274879,0,30.1162245403,0.788993005005,96.6666666667,11849454896.1,4,-100,0,2231117.40914,84.0837952705,100,15.9162047295,-1037.8789742,65.3750974785,764.719769826,69.1059953176,-963.469576337,41.3642764334,302.369865421,43.965414718,100,15.9162047295,cascade-ready,-0.532164112954,6.12273648221,8.28130935798,8.28130935798,upside,elevated upside volatility potential
2024-10-13,neutral,0.132449859822,elevated,49.5640970102,0,78.0132129425,48.1122332474,92.0794765868,24.8551446232,62632.8752301,0,43.7100956131,-0,-46.6885589641,-1.97241787359,71.6666666667,11570291997.1,4,100,2351179.98963,0,85.0459685319,98.5208590403,13.4748905084,-988.682699419,63.0825145756,823.811151228,66.5690241955,-913.864841868,40.1149347178,358.9232435,43.0894944422,98.5208590403,13.4748905084,cascade-ready,5.13225694544,7.56240471803,9.83500902294,9.83500902294,upside,high-fuel neutral
2024-10-14,upside,15.4257392146,high,74.0720480367,74.0720480367,68.8342459067,20.8485846067,80.5509627173,21.357704039,63239.1003536,100,63.4387729764,14.7014145182,42.6396793598,-29.7246957342,96.6666666667,12331734884.7,4,-99.9969781457,3831.95538207,253612328.799,81.2311364043,100,18.7688635957,-958.689149689,58.906211979,451.82253291,65.8870337355,-1357.69649081,40.1149347178,290.086448413,23.2501382848,100,18.7688635957,cascade-ready,1.48217888773,2.31151488915,4.47317713339,4.47317713339,upside,high upside volatility potential
2024-10-15,upside,15.1870660037,elevated,59.451649219,59.451649219,71.9712199481,75.2062537423,79.4722219264,19.0845517415,63593.7622773,0,64.9100823702,0,47.5833841743,-3.15165021376,96.6666666667,12184080989.2,4,-96.3547319418,2901048.09554,156266840.204,73.4807341723,100,26.5192658277,-1092.43762789,56.3003644219,297.208298163,63.4339874033,-657.273447765,73.4015246464,601.695416227,4.08886529801,100,23.1835743304,cascade-ready,0.817223290342,2.03403431473,2.94731378302,2.94731378302,upside,elevated upside volatility potential
2024-10-16,upside,14.9632722384,elevated,58.0346769577,58.0346769577,74.0718161731,74.2251236766,77.5377556113,17.8190296802,63993.2212016,0,61.074916622,0,51.8140814051,8.63694412101,96.6666666667,12583293952.5,4,-100,0,124704618.573,83.0235068566,100,16.9764931434,-1162.25675749,55.3605987197,216.496865495,63.8712983402,-237.437357188,72.1017075105,518.59735693,4.04245473915,100,16.3560073294,cascade-ready,-0.281838087348,1.20694756776,2.11282400284,2.11282400284,upside,elevated upside volatility potential
2024-10-17,neutral,0.919472097649,elevated,57.793721585,0,81.871881863,100,79.7938767359,15.7219107349,64317.2277064,0,60.9393766513,-0,-25.5169642654,-3.59647592485,71.6666666667,12388902689.1,4,100,501291.044334,0,88.6577258095,100,11.3422741905,-933.008548167,49.2195442143,244.73110135,62.0609407536,-210.457610624,68.441450281,547.666475489,3.91824019133,100,11.3422741905,cascade-ready,1.49299347937,2.40143023523,2.40143023523,2.40143023523,upside,high-fuel neutral
2024-10-18,neutral,11.6587072134,elevated,55.356120485,0,81.8630809768,100,74.7333595258,14.1416746291,64924.1849458,1.99222090185,52.5826908798,0.230635639606,52.9153818791,9.78885887074,84.1666666667,12916813258,4,-100,0,103243654.912,95.0532195456,100,4.94678045445,-1066.21569222,48.3221563491,548.30529603,60.04782868,-354.280067085,68.2246599457,392.706085912,3.88140273702,100,4.94678045445,cascade-ready,-0.0741143553805,-1.51883264774,-2.57368311801,2.57368311801,downside,high-fuel neutral
